barcode,id,label,iiif,filename
Z168354702,00071,page71,"https://iiif.onb.ac.at/images/ABO/Z168354702/00071/767,513,270,249/full/0/native.jpg",Z168354702_00071_page71_01.jpg
Z168354702,00071,page71,"https://iiif.onb.ac.at/images/ABO/Z168354702/00071/42,402,1589,1111/full/0/native.jpg",Z168354702_00071_page71_02.jpg
Z168354702,00007,page7,"https://iiif.onb.ac.at/images/ABO/Z168354702/00007/170,548,347,318/full/0/native.jpg",Z168354702_00007_page7_01.jpg
Z168354702,00069,page69,"https://iiif.onb.ac.at/images/ABO/Z168354702/00069/141,526,1052,1321/full/0/native.jpg",Z168354702_00069_page69_01.jpg
Z168354702,00011,page11,"https://iiif.onb.ac.at/images/ABO/Z168354702/00011/52,17,1054,1911/full/0/native.jpg",Z168354702_00011_page11_01.jpg
Z168354702,00037,page37,"https://iiif.onb.ac.at/images/ABO/Z168354702/00037/138,333,1358,1364/full/0/native.jpg",Z168354702_00037_page37_01.jpg
Z168354702,00010,page10,"https://iiif.onb.ac.at/images/ABO/Z168354702/00010/320,659,227,214/full/0/native.jpg",Z168354702_00010_page10_01.jpg
Z168354805,00013,page13,"https://iiif.onb.ac.at/images/ABO/Z168354805/00013/137,1197,337,359/full/0/native.jpg",Z168354805_00013_page13_01.jpg
Z168354805,00005,page5,"https://iiif.onb.ac.at/images/ABO/Z168354805/00005/171,937,1162,902/full/0/native.jpg",Z168354805_00005_page5_01.jpg
Z168354805,00031,page31,"https://iiif.onb.ac.at/images/ABO/Z168354805/00031/103,64,1348,1958/full/0/native.jpg",Z168354805_00031_page31_01.jpg
Z168354805,00048,page48,"https://iiif.onb.ac.at/images/ABO/Z168354805/00048/350,566,277,281/full/0/native.jpg",Z168354805_00048_page48_01.jpg
Z168354805,00060,page60,"https://iiif.onb.ac.at/images/ABO/Z168354805/00060/529,37,1267,1969/full/0/native.jpg",Z168354805_00060_page60_01.jpg
Z168354805,00066,page66,"https://iiif.onb.ac.at/images/ABO/Z168354805/00066/883,1598,344,339/full/0/native.jpg",Z168354805_00066_page66_01.jpg
Z168354805,00007,page7,"https://iiif.onb.ac.at/images/ABO/Z168354805/00007/232,522,1155,1128/full/0/native.jpg",Z168354805_00007_page7_01.jpg
Z168354805,00051,page51,"https://iiif.onb.ac.at/images/ABO/Z168354805/00051/23,532,1653,1110/full/0/native.jpg",Z168354805_00051_page51_01.jpg
Z168354805,00020,page20,"https://iiif.onb.ac.at/images/ABO/Z168354805/00020/373,554,293,279/full/0/native.jpg",Z168354805_00020_page20_01.jpg
Z168354805,00010,page10,"https://iiif.onb.ac.at/images/ABO/Z168354805/00010/388,300,277,273/full/0/native.jpg",Z168354805_00010_page10_01.jpg
Z168354908,00013,page13,"https://iiif.onb.ac.at/images/ABO/Z168354908/00013/151,680,239,237/full/0/native.jpg",Z168354908_00013_page13_01.jpg
Z168354908,00005,page5,"https://iiif.onb.ac.at/images/ABO/Z168354908/00005/202,1036,1233,775/full/0/native.jpg",Z168354908_00005_page5_01.jpg
Z168354908,00045,page45,"https://iiif.onb.ac.at/images/ABO/Z168354908/00045/156,607,278,236/full/0/native.jpg",Z168354908_00045_page45_01.jpg
Z168354908,00039,page39,"https://iiif.onb.ac.at/images/ABO/Z168354908/00039/138,189,228,234/full/0/native.jpg",Z168354908_00039_page39_01.jpg
Z168354908,00062,page62,"https://iiif.onb.ac.at/images/ABO/Z168354908/00062/540,910,784,613/full/0/native.jpg",Z168354908_00062_page62_01.jpg
Z168354908,00036,page36,"https://iiif.onb.ac.at/images/ABO/Z168354908/00036/317,472,227,215/full/0/native.jpg",Z168354908_00036_page36_01.jpg
Z168354908,00059,page59,"https://iiif.onb.ac.at/images/ABO/Z168354908/00059/175,1589,258,244/full/0/native.jpg",Z168354908_00059_page59_01.jpg
Z168354908,00032,page32,"https://iiif.onb.ac.at/images/ABO/Z168354908/00032/388,981,216,214/full/0/native.jpg",Z168354908_00032_page32_01.jpg
Z168355007,00013,page13,"https://iiif.onb.ac.at/images/ABO/Z168355007/00013/54,222,1715,1458/full/0/native.jpg",Z168355007_00013_page13_01.jpg
Z168355007,00005,page5,"https://iiif.onb.ac.at/images/ABO/Z168355007/00005/206,1090,1118,731/full/0/native.jpg",Z168355007_00005_page5_01.jpg
Z168355007,00073,page73,"https://iiif.onb.ac.at/images/ABO/Z168355007/00073/42,273,1679,1494/full/0/native.jpg",Z168355007_00073_page73_01.jpg
Z168355007,00031,page31,"https://iiif.onb.ac.at/images/ABO/Z168355007/00031/205,297,1739,1488/full/0/native.jpg",Z168355007_00031_page31_01.jpg
Z168355007,00083,page83,"https://iiif.onb.ac.at/images/ABO/Z168355007/00083/69,274,1673,1485/full/0/native.jpg",Z168355007_00083_page83_01.jpg
Z168355007,00089,page89,"https://iiif.onb.ac.at/images/ABO/Z168355007/00089/16,330,1684,1484/full/0/native.jpg",Z168355007_00089_page89_01.jpg
Z168355007,00007,page7,"https://iiif.onb.ac.at/images/ABO/Z168355007/00007/198,669,327,319/full/0/native.jpg",Z168355007_00007_page7_01.jpg
Z168355007,00113,page113,"https://iiif.onb.ac.at/images/ABO/Z168355007/00113/19,259,1690,1422/full/0/native.jpg",Z168355007_00113_page113_01.jpg
Z16835510X,00005,page5,"https://iiif.onb.ac.at/images/ABO/Z16835510X/00005/303,992,1177,947/full/0/native.jpg",Z16835510X_00005_page5_01.jpg
Z16835510X,00080,page80,"https://iiif.onb.ac.at/images/ABO/Z16835510X/00080/96,60,1467,1870/full/0/native.jpg",Z16835510X_00080_page80_01.jpg
Z16835510X,00073,page73,"https://iiif.onb.ac.at/images/ABO/Z16835510X/00073/454,1042,596,563/full/0/native.jpg",Z16835510X_00073_page73_01.jpg
Z16835510X,00074,page74,"https://iiif.onb.ac.at/images/ABO/Z16835510X/00074/149,46,1500,1926/full/0/native.jpg",Z16835510X_00074_page74_01.jpg
Z16835510X,00076,page76,"https://iiif.onb.ac.at/images/ABO/Z16835510X/00076/67,143,1373,1777/full/0/native.jpg",Z16835510X_00076_page76_01.jpg
Z16835510X,00078,page78,"https://iiif.onb.ac.at/images/ABO/Z16835510X/00078/305,436,488,463/full/0/native.jpg",Z16835510X_00078_page78_01.jpg
Z16835510X,00077,page77,"https://iiif.onb.ac.at/images/ABO/Z16835510X/00077/204,68,1559,1837/full/0/native.jpg",Z16835510X_00077_page77_01.jpg
Z16835510X,00027,page27,"https://iiif.onb.ac.at/images/ABO/Z16835510X/00027/499,777,623,629/full/0/native.jpg",Z16835510X_00027_page27_01.jpg
Z16835510X,00042,page42,"https://iiif.onb.ac.at/images/ABO/Z16835510X/00042/436,1069,501,457/full/0/native.jpg",Z16835510X_00042_page42_01.jpg
Z16835510X,00024,page24,"https://iiif.onb.ac.at/images/ABO/Z16835510X/00024/416,924,499,444/full/0/native.jpg",Z16835510X_00024_page24_01.jpg
Z16835510X,00081,page81,"https://iiif.onb.ac.at/images/ABO/Z16835510X/00081/126,78,806,1681/full/0/native.jpg",Z16835510X_00081_page81_01.jpg
Z16835510X,00007,page7,"https://iiif.onb.ac.at/images/ABO/Z16835510X/00007/205,739,511,462/full/0/native.jpg",Z16835510X_00007_page7_01.jpg
Z16835510X,00023,page23,"https://iiif.onb.ac.at/images/ABO/Z16835510X/00023/515,1035,584,561/full/0/native.jpg",Z16835510X_00023_page23_01.jpg
Z16835510X,00020,page20,"https://iiif.onb.ac.at/images/ABO/Z16835510X/00020/398,989,513,453/full/0/native.jpg",Z16835510X_00020_page20_01.jpg
Z168355202,00005,page5,"https://iiif.onb.ac.at/images/ABO/Z168355202/00005/286,1098,1071,896/full/0/native.jpg",Z168355202_00005_page5_01.jpg
Z168355202,00076,page76,"https://iiif.onb.ac.at/images/ABO/Z168355202/00076/606,1134,712,546/full/0/native.jpg",Z168355202_00076_page76_01.jpg
Z168355202,00012,page12,"https://iiif.onb.ac.at/images/ABO/Z168355202/00012/581,1201,722,548/full/0/native.jpg",Z168355202_00012_page12_01.jpg
Z168355305,00005,page5,"https://iiif.onb.ac.at/images/ABO/Z168355305/00005/165,1120,1166,835/full/0/native.jpg",Z168355305_00005_page5_01.jpg
Z168355305,00009,page9,"https://iiif.onb.ac.at/images/ABO/Z168355305/00009/264,685,227,222/full/0/native.jpg",Z168355305_00009_page9_01.jpg
Z168355305,00007,page7,"https://iiif.onb.ac.at/images/ABO/Z168355305/00007/200,445,361,317/full/0/native.jpg",Z168355305_00007_page7_01.jpg
Z168355408,00005,page5,"https://iiif.onb.ac.at/images/ABO/Z168355408/00005/265,1044,1071,890/full/0/native.jpg",Z168355408_00005_page5_01.jpg
Z168355408,00091,page91,"https://iiif.onb.ac.at/images/ABO/Z168355408/00091/66,61,1493,2115/full/0/native.jpg",Z168355408_00091_page91_01.jpg
Z168355408,00049,page49,"https://iiif.onb.ac.at/images/ABO/Z168355408/00049/186,1733,224,206/full/0/native.jpg",Z168355408_00049_page49_01.jpg
Z168355408,00008,page8,"https://iiif.onb.ac.at/images/ABO/Z168355408/00008/298,34,1359,2040/full/0/native.jpg",Z168355408_00008_page8_01.jpg
Z168355408,00035,page35,"https://iiif.onb.ac.at/images/ABO/Z168355408/00035/20,63,1369,2057/full/0/native.jpg",Z168355408_00035_page35_01.jpg
Z168355408,00035,page35,"https://iiif.onb.ac.at/images/ABO/Z168355408/00035/64,1247,1237,850/full/0/native.jpg",Z168355408_00035_page35_02.jpg
Z168355408,00011,page11,"https://iiif.onb.ac.at/images/ABO/Z168355408/00011/332,878,806,645/full/0/native.jpg",Z168355408_00011_page11_01.jpg
Z168355408,00047,page47,"https://iiif.onb.ac.at/images/ABO/Z168355408/00047/98,215,466,993/full/0/native.jpg",Z168355408_00047_page47_01.jpg
Z16868510X,00001,page1,"https://iiif.onb.ac.at/images/ABO/Z16868510X/00001/776,899,554,692/full/0/native.jpg",Z16868510X_00001_page1_01.jpg
Z16868510X,00002,page2,"https://iiif.onb.ac.at/images/ABO/Z16868510X/00002/680,881,539,309/full/0/native.jpg",Z16868510X_00002_page2_01.jpg
Z16868510X,00008,page8,"https://iiif.onb.ac.at/images/ABO/Z16868510X/00008/87,67,1748,2049/full/0/native.jpg",Z16868510X_00008_page8_01.jpg
Z16868510X,00032,page32,"https://iiif.onb.ac.at/images/ABO/Z16868510X/00032/692,908,556,674/full/0/native.jpg",Z16868510X_00032_page32_01.jpg
Z169667207,00005,page5,"https://iiif.onb.ac.at/images/ABO/Z169667207/00005/403,1240,215,177/full/0/native.jpg",Z169667207_00005_page5_01.jpg
Z169667207,00073,page73,"https://iiif.onb.ac.at/images/ABO/Z169667207/00073/31,1186,259,259/full/0/native.jpg",Z169667207_00073_page73_01.jpg
Z169667207,00156,page156,"https://iiif.onb.ac.at/images/ABO/Z169667207/00156/472,1121,212,184/full/0/native.jpg",Z169667207_00156_page156_01.jpg
Z169667207,00002,page2,"https://iiif.onb.ac.at/images/ABO/Z169667207/00002/255,695,525,293/full/0/native.jpg",Z169667207_00002_page2_01.jpg
Z170738205,00219,page219,"https://iiif.onb.ac.at/images/ABO/Z170738205/00219/9,102,1619,2154/full/0/native.jpg",Z170738205_00219_page219_01.jpg
Z170738205,00003,page3,"https://iiif.onb.ac.at/images/ABO/Z170738205/00003/0,76,1757,2133/full/0/native.jpg",Z170738205_00003_page3_01.jpg
Z170738205,00216,page216,"https://iiif.onb.ac.at/images/ABO/Z170738205/00216/0,90,1716,2119/full/0/native.jpg",Z170738205_00216_page216_01.jpg
Z170738205,00209,page209,"https://iiif.onb.ac.at/images/ABO/Z170738205/00209/472,1436,549,457/full/0/native.jpg",Z170738205_00209_page209_01.jpg
Z170738205,00009,page9,"https://iiif.onb.ac.at/images/ABO/Z170738205/00009/199,609,386,387/full/0/native.jpg",Z170738205_00009_page9_01.jpg
Z170738205,00218,page218,"https://iiif.onb.ac.at/images/ABO/Z170738205/00218/0,93,1679,2111/full/0/native.jpg",Z170738205_00218_page218_01.jpg
Z170738205,00014,page14,"https://iiif.onb.ac.at/images/ABO/Z170738205/00014/353,615,265,263/full/0/native.jpg",Z170738205_00014_page14_01.jpg
Z170738205,00027,page27,"https://iiif.onb.ac.at/images/ABO/Z170738205/00027/18,432,274,263/full/0/native.jpg",Z170738205_00027_page27_01.jpg
Z170738205,00215,page215,"https://iiif.onb.ac.at/images/ABO/Z170738205/00215/4,101,1652,2163/full/0/native.jpg",Z170738205_00215_page215_01.jpg
Z170738205,00217,page217,"https://iiif.onb.ac.at/images/ABO/Z170738205/00217/0,99,1656,2149/full/0/native.jpg",Z170738205_00217_page217_01.jpg
Z170738205,00002,page2,"https://iiif.onb.ac.at/images/ABO/Z170738205/00002/651,773,531,304/full/0/native.jpg",Z170738205_00002_page2_01.jpg
Z170738205,00214,page214,"https://iiif.onb.ac.at/images/ABO/Z170738205/00214/0,101,1724,2146/full/0/native.jpg",Z170738205_00214_page214_01.jpg
Z170807604,00108,page108,"https://iiif.onb.ac.at/images/ABO/Z170807604/00108/139,0,1432,2135/full/0/native.jpg",Z170807604_00108_page108_01.jpg
Z170807604,00154,page154,"https://iiif.onb.ac.at/images/ABO/Z170807604/00154/167,0,1450,2140/full/0/native.jpg",Z170807604_00154_page154_01.jpg
Z170807604,00031,page31,"https://iiif.onb.ac.at/images/ABO/Z170807604/00031/118,116,1433,1775/full/0/native.jpg",Z170807604_00031_page31_01.jpg
Z170807604,00146,page146,"https://iiif.onb.ac.at/images/ABO/Z170807604/00146/164,0,1458,2134/full/0/native.jpg",Z170807604_00146_page146_01.jpg
Z170807604,00003,page3,"https://iiif.onb.ac.at/images/ABO/Z170807604/00003/0,50,1786,2096/full/0/native.jpg",Z170807604_00003_page3_01.jpg
Z170807604,00152,page152,"https://iiif.onb.ac.at/images/ABO/Z170807604/00152/187,71,1434,2112/full/0/native.jpg",Z170807604_00152_page152_01.jpg
Z170807604,00009,page9,"https://iiif.onb.ac.at/images/ABO/Z170807604/00009/169,474,346,325/full/0/native.jpg",Z170807604_00009_page9_01.jpg
Z170807604,00168,page168,"https://iiif.onb.ac.at/images/ABO/Z170807604/00168/175,0,1445,2142/full/0/native.jpg",Z170807604_00168_page168_01.jpg
Z170807604,00195,page195,"https://iiif.onb.ac.at/images/ABO/Z170807604/00195/0,104,1663,2159/full/0/native.jpg",Z170807604_00195_page195_01.jpg
Z170807604,00182,page182,"https://iiif.onb.ac.at/images/ABO/Z170807604/00182/122,0,1428,2142/full/0/native.jpg",Z170807604_00182_page182_01.jpg
Z170807604,00033,page33,"https://iiif.onb.ac.at/images/ABO/Z170807604/00033/135,634,302,294/full/0/native.jpg",Z170807604_00033_page33_01.jpg
Z170807604,00002,page2,"https://iiif.onb.ac.at/images/ABO/Z170807604/00002/626,746,542,305/full/0/native.jpg",Z170807604_00002_page2_01.jpg
Z170807604,00194,page194,"https://iiif.onb.ac.at/images/ABO/Z170807604/00194/0,93,1649,2116/full/0/native.jpg",Z170807604_00194_page194_01.jpg
Z171736009,00001,page1,"https://iiif.onb.ac.at/images/ABO/Z171736009/00001/0,105,1953,2139/full/0/native.jpg",Z171736009_00001_page1_01.jpg
Z171736009,00188,page188,"https://iiif.onb.ac.at/images/ABO/Z171736009/00188/0,59,2043,2225/full/0/native.jpg",Z171736009_00188_page188_01.jpg
Z171736009,00174,page174,"https://iiif.onb.ac.at/images/ABO/Z171736009/00174/827,1642,237,208/full/0/native.jpg",Z171736009_00174_page174_01.jpg
Z171736009,00002,page2,"https://iiif.onb.ac.at/images/ABO/Z171736009/00002/546,1839,500,297/full/0/native.jpg",Z171736009_00002_page2_01.jpg
Z171736009,00012,page12,"https://iiif.onb.ac.at/images/ABO/Z171736009/00012/507,1264,659,540/full/0/native.jpg",Z171736009_00012_page12_01.jpg
Z171736009,00007,page7,"https://iiif.onb.ac.at/images/ABO/Z171736009/00007/161,968,443,391/full/0/native.jpg",Z171736009_00007_page7_01.jpg
Z171736009,00018,page18,"https://iiif.onb.ac.at/images/ABO/Z171736009/00018/335,754,287,263/full/0/native.jpg",Z171736009_00018_page18_01.jpg
Z174822107,00002,page2,"https://iiif.onb.ac.at/images/ABO/Z174822107/00002/391,1956,508,316/full/0/native.jpg",Z174822107_00002_page2_01.jpg
Z174822107,00008,page8,"https://iiif.onb.ac.at/images/ABO/Z174822107/00008/622,954,756,481/full/0/native.jpg",Z174822107_00008_page8_01.jpg
Z174836908,00044,page44,"https://iiif.onb.ac.at/images/ABO/Z174836908/00044/579,1525,756,501/full/0/native.jpg",Z174836908_00044_page44_01.jpg
Z174836908,00006,page6,"https://iiif.onb.ac.at/images/ABO/Z174836908/00006/326,74,1287,324/full/0/native.jpg",Z174836908_00006_page6_01.jpg
Z174836908,00015,page15,"https://iiif.onb.ac.at/images/ABO/Z174836908/00015/191,95,1422,383/full/0/native.jpg",Z174836908_00015_page15_01.jpg
Z174836908,00012,page12,"https://iiif.onb.ac.at/images/ABO/Z174836908/00012/542,1261,868,693/full/0/native.jpg",Z174836908_00012_page12_01.jpg
Z175322805,00016,page16,"https://iiif.onb.ac.at/images/ABO/Z175322805/00016/584,1335,891,705/full/0/native.jpg",Z175322805_00016_page16_01.jpg
Z175322805,00002,page2,"https://iiif.onb.ac.at/images/ABO/Z175322805/00002/815,1891,502,329/full/0/native.jpg",Z175322805_00002_page2_01.jpg
Z175322805,00002,page2,"https://iiif.onb.ac.at/images/ABO/Z175322805/00002/593,783,547,303/full/0/native.jpg",Z175322805_00002_page2_02.jpg
Z175322805,00008,page8,"https://iiif.onb.ac.at/images/ABO/Z175322805/00008/346,78,1288,328/full/0/native.jpg",Z175322805_00008_page8_01.jpg
Z175847409,00197,page197,"https://iiif.onb.ac.at/images/ABO/Z175847409/00197/56,794,204,169/full/0/native.jpg",Z175847409_00197_page197_01.jpg
Z175847409,00121,page121,"https://iiif.onb.ac.at/images/ABO/Z175847409/00121/165,162,854,1584/full/0/native.jpg",Z175847409_00121_page121_01.jpg
Z175847409,00005,page5,"https://iiif.onb.ac.at/images/ABO/Z175847409/00005/44,308,240,227/full/0/native.jpg",Z175847409_00005_page5_01.jpg
Z175847409,00063,page63,"https://iiif.onb.ac.at/images/ABO/Z175847409/00063/64,471,180,176/full/0/native.jpg",Z175847409_00063_page63_01.jpg
Z175847409,00173,page173,"https://iiif.onb.ac.at/images/ABO/Z175847409/00173/65,1556,190,183/full/0/native.jpg",Z175847409_00173_page173_01.jpg
Z175847409,00127,page127,"https://iiif.onb.ac.at/images/ABO/Z175847409/00127/36,748,171,175/full/0/native.jpg",Z175847409_00127_page127_01.jpg
Z175847409,00119,page119,"https://iiif.onb.ac.at/images/ABO/Z175847409/00119/154,35,858,1651/full/0/native.jpg",Z175847409_00119_page119_01.jpg
Z175847409,00138,page138,"https://iiif.onb.ac.at/images/ABO/Z175847409/00138/429,1485,214,101/full/0/native.jpg",Z175847409_00138_page138_01.jpg
Z175847409,00125,page125,"https://iiif.onb.ac.at/images/ABO/Z175847409/00125/9,60,825,1622/full/0/native.jpg",Z175847409_00125_page125_01.jpg
Z175847409,00204,page204,"https://iiif.onb.ac.at/images/ABO/Z175847409/00204/347,1313,487,363/full/0/native.jpg",Z175847409_00204_page204_01.jpg
Z175847409,00002,page2,"https://iiif.onb.ac.at/images/ABO/Z175847409/00002/344,1583,487,247/full/0/native.jpg",Z175847409_00002_page2_01.jpg
Z175847409,00011,page11,"https://iiif.onb.ac.at/images/ABO/Z175847409/00011/62,689,243,219/full/0/native.jpg",Z175847409_00011_page11_01.jpg
Z176514702,00061,page61,"https://iiif.onb.ac.at/images/ABO/Z176514702/00061/245,1076,484,379/full/0/native.jpg",Z176514702_00061_page61_01.jpg
Z176514702,00115,page115,"https://iiif.onb.ac.at/images/ABO/Z176514702/00115/171,589,591,632/full/0/native.jpg",Z176514702_00115_page115_01.jpg
Z176514702,00002,page2,"https://iiif.onb.ac.at/images/ABO/Z176514702/00002/4,1367,493,266/full/0/native.jpg",Z176514702_00002_page2_01.jpg
Z176514702,00007,page7,"https://iiif.onb.ac.at/images/ABO/Z176514702/00007/102,858,345,372/full/0/native.jpg",Z176514702_00007_page7_01.jpg
Z177004902,00054,page54,"https://iiif.onb.ac.at/images/ABO/Z177004902/00054/622,1512,565,495/full/0/native.jpg",Z177004902_00054_page54_01.jpg
Z177004902,00045,page45,"https://iiif.onb.ac.at/images/ABO/Z177004902/00045/764,1242,312,420/full/0/native.jpg",Z177004902_00045_page45_01.jpg
Z177004902,00045,page45,"https://iiif.onb.ac.at/images/ABO/Z177004902/00045/485,1727,436,410/full/0/native.jpg",Z177004902_00045_page45_02.jpg
Z177004902,00016,page16,"https://iiif.onb.ac.at/images/ABO/Z177004902/00016/704,1502,269,292/full/0/native.jpg",Z177004902_00016_page16_01.jpg
Z177004902,00175,page175,"https://iiif.onb.ac.at/images/ABO/Z177004902/00175/0,73,1758,2160/full/0/native.jpg",Z177004902_00175_page175_01.jpg
Z177004902,00003,page3,"https://iiif.onb.ac.at/images/ABO/Z177004902/00003/0,77,1713,2123/full/0/native.jpg",Z177004902_00003_page3_01.jpg
Z177004902,00158,page158,"https://iiif.onb.ac.at/images/ABO/Z177004902/00158/505,1156,708,899/full/0/native.jpg",Z177004902_00158_page158_01.jpg
Z177004902,00169,page169,"https://iiif.onb.ac.at/images/ABO/Z177004902/00169/194,1247,1083,818/full/0/native.jpg",Z177004902_00169_page169_01.jpg
Z177004902,00009,page9,"https://iiif.onb.ac.at/images/ABO/Z177004902/00009/163,1206,510,469/full/0/native.jpg",Z177004902_00009_page9_01.jpg
Z177004902,00139,page139,"https://iiif.onb.ac.at/images/ABO/Z177004902/00139/38,333,1634,1784/full/0/native.jpg",Z177004902_00139_page139_01.jpg
Z177004902,00096,page96,"https://iiif.onb.ac.at/images/ABO/Z177004902/00096/79,280,1527,1300/full/0/native.jpg",Z177004902_00096_page96_01.jpg
Z177004902,00176,page176,"https://iiif.onb.ac.at/images/ABO/Z177004902/00176/0,67,1687,2221/full/0/native.jpg",Z177004902_00176_page176_01.jpg
Z177004902,00006,page6,"https://iiif.onb.ac.at/images/ABO/Z177004902/00006/577,911,400,423/full/0/native.jpg",Z177004902_00006_page6_01.jpg
Z177004902,00174,page174,"https://iiif.onb.ac.at/images/ABO/Z177004902/00174/0,87,1640,2065/full/0/native.jpg",Z177004902_00174_page174_01.jpg
Z177004902,00128,page128,"https://iiif.onb.ac.at/images/ABO/Z177004902/00128/288,738,404,388/full/0/native.jpg",Z177004902_00128_page128_01.jpg
Z177004902,00091,page91,"https://iiif.onb.ac.at/images/ABO/Z177004902/00091/157,495,1449,1159/full/0/native.jpg",Z177004902_00091_page91_01.jpg
Z177004902,00049,page49,"https://iiif.onb.ac.at/images/ABO/Z177004902/00049/720,488,432,386/full/0/native.jpg",Z177004902_00049_page49_01.jpg
Z177004902,00002,page2,"https://iiif.onb.ac.at/images/ABO/Z177004902/00002/0,71,1689,2093/full/0/native.jpg",Z177004902_00002_page2_01.jpg
Z177004902,00008,page8,"https://iiif.onb.ac.at/images/ABO/Z177004902/00008/23,89,1606,2008/full/0/native.jpg",Z177004902_00008_page8_01.jpg
Z177004902,00093,page93,"https://iiif.onb.ac.at/images/ABO/Z177004902/00093/117,83,1426,2081/full/0/native.jpg",Z177004902_00093_page93_01.jpg
Z177004902,00066,page66,"https://iiif.onb.ac.at/images/ABO/Z177004902/00066/398,496,1032,1399/full/0/native.jpg",Z177004902_00066_page66_01.jpg
Z177004902,00012,page12,"https://iiif.onb.ac.at/images/ABO/Z177004902/00012/195,450,375,354/full/0/native.jpg",Z177004902_00012_page12_01.jpg
Z177004902,00130,page130,"https://iiif.onb.ac.at/images/ABO/Z177004902/00130/248,780,385,403/full/0/native.jpg",Z177004902_00130_page130_01.jpg
Z177004902,00007,page7,"https://iiif.onb.ac.at/images/ABO/Z177004902/00007/54,77,1565,2049/full/0/native.jpg",Z177004902_00007_page7_01.jpg
Z177004902,00097,page97,"https://iiif.onb.ac.at/images/ABO/Z177004902/00097/0,308,1530,1316/full/0/native.jpg",Z177004902_00097_page97_01.jpg
Z177004902,00050,page50,"https://iiif.onb.ac.at/images/ABO/Z177004902/00050/809,1735,300,284/full/0/native.jpg",Z177004902_00050_page50_01.jpg
Z177004902,00103,page103,"https://iiif.onb.ac.at/images/ABO/Z177004902/00103/129,317,1560,1413/full/0/native.jpg",Z177004902_00103_page103_01.jpg
Z177004902,00103,page103,"https://iiif.onb.ac.at/images/ABO/Z177004902/00103/896,735,369,365/full/0/native.jpg",Z177004902_00103_page103_02.jpg
Z177010100,00225,page225,"https://iiif.onb.ac.at/images/ABO/Z177010100/00225/81,1470,172,166/full/0/native.jpg",Z177010100_00225_page225_01.jpg
Z177010100,00251,page251,"https://iiif.onb.ac.at/images/ABO/Z177010100/00251/336,1332,585,433/full/0/native.jpg",Z177010100_00251_page251_01.jpg
Z177010100,00198,page198,"https://iiif.onb.ac.at/images/ABO/Z177010100/00198/278,1005,248,287/full/0/native.jpg",Z177010100_00198_page198_01.jpg
Z177010100,00033,page33,"https://iiif.onb.ac.at/images/ABO/Z177010100/00033/43,1481,175,180/full/0/native.jpg",Z177010100_00033_page33_01.jpg
Z177010100,00002,page2,"https://iiif.onb.ac.at/images/ABO/Z177010100/00002/386,1451,494,293/full/0/native.jpg",Z177010100_00002_page2_01.jpg
Z177010100,00021,page21,"https://iiif.onb.ac.at/images/ABO/Z177010100/00021/36,952,233,261/full/0/native.jpg",Z177010100_00021_page21_01.jpg
Z177173803,00126,page126,"https://iiif.onb.ac.at/images/ABO/Z177173803/00126/29,15,1042,1629/full/0/native.jpg",Z177173803_00126_page126_01.jpg
Z177173803,00191,page191,"https://iiif.onb.ac.at/images/ABO/Z177173803/00191/191,666,693,560/full/0/native.jpg",Z177173803_00191_page191_01.jpg
Z177173803,00128,page128,"https://iiif.onb.ac.at/images/ABO/Z177173803/00128/21,17,1048,1643/full/0/native.jpg",Z177173803_00128_page128_01.jpg
Z177173803,00204,page204,"https://iiif.onb.ac.at/images/ABO/Z177173803/00204/0,55,1395,1736/full/0/native.jpg",Z177173803_00204_page204_01.jpg
Z177173803,00002,page2,"https://iiif.onb.ac.at/images/ABO/Z177173803/00002/306,622,529,295/full/0/native.jpg",Z177173803_00002_page2_01.jpg
Z177173803,00007,page7,"https://iiif.onb.ac.at/images/ABO/Z177173803/00007/57,1267,232,241/full/0/native.jpg",Z177173803_00007_page7_01.jpg
Z178293907,00117,page117,"https://iiif.onb.ac.at/images/ABO/Z178293907/00117/104,274,2577,1841/full/0/native.jpg",Z178293907_00117_page117_01.jpg
Z178293907,00054,page54,"https://iiif.onb.ac.at/images/ABO/Z178293907/00054/305,109,1674,1455/full/0/native.jpg",Z178293907_00054_page54_01.jpg
Z178293907,00054,page54,"https://iiif.onb.ac.at/images/ABO/Z178293907/00054/301,169,905,1507/full/0/native.jpg",Z178293907_00054_page54_02.jpg
Z178293907,00045,page45,"https://iiif.onb.ac.at/images/ABO/Z178293907/00045/186,289,2321,1705/full/0/native.jpg",Z178293907_00045_page45_01.jpg
Z178293907,00073,page73,"https://iiif.onb.ac.at/images/ABO/Z178293907/00073/287,899,2354,1150/full/0/native.jpg",Z178293907_00073_page73_01.jpg
Z178293907,00031,page31,"https://iiif.onb.ac.at/images/ABO/Z178293907/00031/182,282,2447,1798/full/0/native.jpg",Z178293907_00031_page31_01.jpg
Z178293907,00055,page55,"https://iiif.onb.ac.at/images/ABO/Z178293907/00055/141,250,2484,1842/full/0/native.jpg",Z178293907_00055_page55_01.jpg
Z178293907,00053,page53,"https://iiif.onb.ac.at/images/ABO/Z178293907/00053/195,354,2483,1716/full/0/native.jpg",Z178293907_00053_page53_01.jpg
Z178293907,00009,page9,"https://iiif.onb.ac.at/images/ABO/Z178293907/00009/211,717,491,601/full/0/native.jpg",Z178293907_00009_page9_01.jpg
